step	time	T	Ekin	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	fpl_reaction_1	lj-tab	count_0
0	0	2.66784	16007	5260.21	4145.55	0	0	25269.5	0
1000	1	4.42682	26560.9	5398.99	4260.07	0	3186.85	25320.4	6
2000	2	4.35322	26119.3	5217.65	4568.72	16.9602	961.281	25441.5	8
3000	3	4.33906	26034.4	5189.53	4764.02	23.162	2943.8	25412	15
4000	4	4.41187	26471.2	5154.49	4557.57	29.6895	370.25	25488.2	16
5000	5	4.35838	26150.3	5297.88	4598.09	31.912	2294.21	25339.3	21
6000	6	4.36128	26167.7	5330.31	4304.91	39.1485	1582.52	25173.7	25
7000	7	4.37928	26275.7	5494.8	4630.96	55.6718	2267.41	25433.3	30
8000	8	4.51658	27099.5	5103.22	4442.63	49.1135	2266.96	25571.9	35
9000	9	4.38581	26314.8	5594.86	4434.36	78.6031	3379.25	25203.7	43
10000	10	4.45741	26744.5	5259.43	4274.42	84.2471	2266.79	25386.5	49
11000	11	4.41584	26495	5202.43	4411.74	104.501	3223.28	24717.3	57
12000	12	4.38358	26301.5	5322.15	4285.07	95.7736	2360.86	24779.5	63
13000	13	4.44083	26645	5382.78	4674.32	148.403	2910.38	24991.3	69
14000	14	4.51723	27103.4	5550.17	4366.48	176.719	2553.16	24781	74
15000	15	4.41809	26508.5	5258.07	4669.24	139.53	3513.81	24671.6	83
16000	16	4.5594	27356.4	5715.44	4205.67	183.447	2958.43	24320.4	89
17000	17	4.36971	26218.2	5215.29	4357.51	200.929	4961.64	24447	103
18000	18	4.43569	26614.1	5344.65	4732.62	242.929	1834.13	24691.9	107
19000	19	4.45074	26704.5	5714.46	4524.08	243.72	1613.32	24831.2	110
20000	20	4.41878	26512.7	5451.4	4317.66	191.871	3190.02	24651.4	118
21000	21	4.3919	26351.4	5804.89	4456.79	264.379	3910.21	24767.3	126
22000	22	4.43188	26591.3	5529.83	4531.28	268.467	1734.72	24008.6	130
23000	23	4.42529	26551.7	5693.93	4533.78	289.93	1654.77	23885.9	133
24000	24	4.45961	26757.7	5463.39	4475.18	313.577	3438.8	23945.8	140
25000	25	4.52617	27157	5858.7	4818.65	317.174	2038.45	24108.2	145
26000	26	4.4103	26461.8	5565.36	4330.97	307.804	886.06	23851.2	146
27000	27	4.42002	26520.1	5402.73	4542.66	322.046	2431.8	24104.8	150
28000	28	4.41785	26507.1	5865.51	4444.59	376.515	1207.47	24077.7	153
29000	29	4.42184	26531	5713.51	4445.32	338.257	3112.43	23918.2	160
30000	30	4.50164	27009.8	5539.03	4552.42	397.566	3735.49	24304.3	168
31000	31	4.50406	27024.3	5651.35	4154.44	369.952	2309.6	23745.7	172
32000	32	4.47394	26843.6	5854.27	4184.1	440.777	3673.31	24150.5	178
33000	33	4.41641	26498.5	5846.64	4538.2	412.933	2247.55	23951.6	182
34000	34	4.52657	27159.4	5677.12	4327.4	469.977	3091.81	24036.3	188
35000	35	4.39541	26372.5	5417.76	4371.79	489.389	3500.02	23792.5	195
36000	36	4.40528	26431.7	5738.81	4655.47	458.037	2148.53	23293.6	198
37000	37	4.38475	26308.5	5900.23	4359.4	449.058	1690.68	23575.1	201
38000	38	4.46215	26772.9	5927.71	4539.64	473.127	3258.02	23489	207
39000	39	4.3693	26215.8	6119.98	4586.25	496.153	1913.6	23694.5	210
40000	40	4.56005	27360.3	6116.68	4375.56	545.361	2234.94	23595.3	214
41000	41	4.45531	26731.9	5738.18	4482.33	552.762	3709.86	23720	222
42000	42	4.36044	26162.7	5840.39	4478.12	544.742	1923.47	22901.5	225
43000	43	4.50577	27034.6	5863.29	4390.18	612.088	2777.98	23246.2	230
44000	44	4.4622	26773.2	6005.47	4359.3	603.741	4449.23	23221.5	239
45000	45	4.47481	26848.8	5646.82	4356.87	616.697	2862.67	23307.8	244
46000	46	4.49622	26977.3	5973.39	4294.79	603.717	2490.47	23086.7	249
47000	47	4.43434	26606.1	5847.48	4649.49	612.314	1952.3	22808.6	252
48000	48	4.51371	27082.3	5994.43	4638.24	629.902	1051.23	23105.1	253
49000	49	4.44379	26662.7	5817.74	4649.21	634.544	4167.85	23047.3	260
50000	50	4.58735	27524.1	5972.76	4291.27	571.393	3786.01	23038.9	266
51000	51	4.56759	27405.5	6000.85	4452.85	741.463	2167.58	22636.1	270
52000	52	4.37484	26249	6445.67	4188.65	693.597	1440.51	22728.9	272
53000	53	4.44344	26660.7	5810.11	4472.38	696.983	3756.6	23363.5	279
54000	54	4.40706	26442.3	6438.07	4701.04	745.729	4551.56	23085.6	287
55000	55	4.49571	26974.2	5942.31	4398.56	734.363	2094.11	22943.4	290
56000	56	4.34652	26079.1	6101.88	4246.39	767.452	4187.87	23008.3	297
57000	57	4.56657	27399.4	5830.91	4616.74	808.43	4845.35	22917.5	305
58000	58	4.47471	26848.2	6206.65	4316.15	809.911	4310.28	22853.7	312
59000	59	4.53779	27226.7	6252.09	4496.37	882.496	2917.12	22469.8	316
60000	60	4.37466	26248	6537.69	4427.43	877.598	4137.35	22736.1	325
61000	61	4.73101	28386.1	7720.75	4686.93	864.356	3036.79	22252.1	329
62000	62	4.42704	26562.2	6210.97	4406.92	832.508	1832.15	22606.5	331
63000	63	4.48346	26900.8	6143.25	4388.48	875.074	2188.59	22423.3	335
64000	64	4.57725	27463.5	6260.07	4616.02	897.355	2646.71	22643.9	341
65000	65	4.40286	26417.1	6286.87	4761.77	858.563	2236.43	23107.8	345
66000	66	4.60235	27614.1	6286.04	4630.38	835.239	2617.01	22847.7	349
67000	67	4.45127	26707.6	6232.19	4378.4	851.436	3247.98	22162.5	355
68000	68	4.49104	26946.3	6220.92	4475.03	990.005	2367.26	22231.9	359
69000	69	4.56133	27368	5887.94	4503.79	1020.34	4021.56	22183.1	366
70000	70	4.50043	27002.6	6243.51	4528.14	967.096	2882.15	22385	372
71000	71	4.45561	26733.6	6218.34	4466.88	1090.11	2671.28	22224.4	377
72000	72	4.45546	26732.7	6098.79	4456.44	1087.51	1875.38	22417.1	380
73000	73	4.40584	26435	6410.24	4419.46	965.609	1844.27	22226.3	383
74000	74	4.45833	26750	6475.7	4548.61	1046.19	3018.78	21801.3	387
75000	75	4.62112	27726.7	6205.37	4565.3	873.387	3611.93	21891	392
76000	76	4.54998	27299.9	6361.19	4554.88	932.591	2120.71	22003.9	394
77000	77	4.57605	27456.3	6220.66	4471.85	1053.41	2519.97	22132.3	398
78000	78	4.49732	26983.9	6146.9	4444.18	978.439	1811.85	22726.3	400
79000	79	4.47712	26862.7	6187.17	4632.85	965.239	3462.65	22248.2	406
80000	80	4.49161	26949.7	6341.29	4428.09	1117.9	4127.16	21845	413
81000	81	4.47159	26829.5	6516.71	4512.75	1062.38	3667.06	22195.3	420
82000	82	4.44814	26688.8	6132.83	4526.54	1015.7	2870.1	21804.5	426
83000	83	4.44298	26657.9	6219.95	4901.46	1080.47	1537.9	22136.5	427
84000	84	4.59116	27546.9	6062.75	4075.47	1162.81	3046.44	21874.8	431
85000	85	4.44324	26659.4	6414.12	4612.36	1118.58	3793	21791.5	438
86000	86	4.55533	27332	6776.38	4730.48	1128.32	2797.44	22022.7	442
87000	87	4.55343	27320.6	6511.88	4572.46	1114.07	2430.99	22087	445
88000	88	4.48408	26904.5	6506.25	4756.2	1167.89	2771.38	22459.9	449
89000	89	4.67722	28063.3	6613.63	4817.29	1214.27	1823.52	21798.6	452
90000	90	4.57185	27431.1	6465.96	4408.78	1161.43	2059.36	21889.4	454
91000	91	4.50723	27043.4	6519.97	4536.67	1168.3	1816.5	21704.6	456
92000	92	4.48875	26932.5	6387.4	4901.34	1271.56	1234.44	21541.6	457
93000	93	4.54647	27278.8	6264.37	4497.75	1135.57	3434.45	21594.9	463
94000	94	4.53554	27213.2	6584.57	4544.05	1238.45	1558.81	21944.7	464
95000	95	4.59525	27571.5	6536.92	4537.15	1238.61	2023.93	21694.9	467
96000	96	4.52506	27150.3	6538.53	4330.73	1215.74	2673.81	21904.5	471
97000	97	4.61103	27666.2	6499.49	4568.49	1313.56	2750.82	21391.3	475
98000	98	4.59146	27548.7	6630.44	4616.52	1237.72	4199.74	21551.1	481
99000	99	4.57006	27420.4	6902.63	4660.94	1371.68	1947.46	21440.7	483
100000	100	4.55285	27317.1	6739.69	4612.09	1454.93	2107.99	21475	485
101000	101	4.60352	27621.1	6430.96	4218.61	1347.51	2601.34	21500.3	488
102000	102	4.49691	26981.5	6506.58	4646.6	1267.67	2577.51	21541.7	492
103000	103	4.53686	27221.2	6422.71	4593.89	1227.67	1474.99	21723	493
104000	104	4.51635	27098.1	6681.53	4546.97	1199.71	2418.66	21557.1	496
105000	105	4.46519	26791.1	6808.11	5071.59	1300.27	3059.38	21733.9	501
106000	106	4.55839	27350.3	6753.41	4691.83	1274.93	3408.95	21775	507
107000	107	4.45528	26731.7	6487.65	4565.67	1211.7	4876.63	21782.7	515
108000	108	4.52766	27166	6745.99	4677.74	1370.29	3220.27	21541.5	520
109000	109	4.62183	27731	6515.35	4544.66	1420.24	2464.17	21344	523
110000	110	4.52488	27149.3	6192.98	4749.18	1545.59	1797.06	21580.1	524
111000	111	4.50766	27046	6893.9	4685.81	1440.04	3688.81	21917.8	530
112000	112	4.56751	27405.1	6663.5	4388.15	1521.19	3816.52	21365.3	535
113000	113	4.51978	27118.7	6546.34	4539.18	1511.62	2516.32	21241.9	538
114000	114	4.45098	26705.9	6556.38	4350.03	1452.78	1745.57	21115.2	539
115000	115	4.43268	26596.1	6822.43	4542.65	1426.16	1897.99	21110.7	541
116000	116	4.53262	27195.7	6416.82	4689.85	1494.9	2370.43	21480.4	543
117000	117	4.46852	26811.1	6935.02	4431.74	1502.77	1569.8	21374.8	544
118000	118	4.55694	27341.6	6869.66	4412.9	1532.48	1933.89	21173	546
119000	119	4.48756	26925.3	6471.09	4692.21	1520.88	3086.85	21506.2	550
120000	120	4.53821	27229.3	6625.87	4459.08	1545.78	1279.8	21618.5	550
121000	121	4.42215	26532.9	6508.54	4428.32	1497.75	2523.55	21765.8	553
122000	122	4.52461	27147.7	6529.25	4602.25	1498.59	3893.63	21200.9	560
123000	123	4.53341	27200.5	6881.9	4445.65	1465.55	1371.42	21058.1	560
124000	124	4.56375	27382.5	6650.16	4657.52	1650.69	3304.68	21621.3	565
125000	125	4.60014	27600.9	6937.33	4575.53	1592.04	2064.07	21338.6	567
126000	126	4.61407	27684.4	6861.42	4720.78	1539.8	2513.12	21037.9	569
127000	127	4.5176	27105.6	6910.11	4532.57	1590.59	4285.06	21249.3	576
128000	128	4.61219	27673.1	6765.13	4795.28	1730.89	1817.73	21354.3	577
129000	129	4.58608	27516.5	6806.17	4644.25	1664.16	4071.97	21020.3	584
130000	130	4.55253	27315.2	7184.37	4793.39	1543.53	2029.14	21166.7	585
131000	131	4.75996	28559.8	6801.4	4948.64	1616.96	1983.75	21356.6	587
132000	132	4.51505	27090.3	6770.18	4431.5	1613.69	2905.19	21368.1	591
133000	133	4.43348	26600.9	6639.09	4380.25	1629.5	2371.13	21151.1	593
134000	134	4.62928	27775.7	7051.62	4710.94	1660.49	3147.59	20929.8	596
135000	135	4.57926	27475.5	6719.96	4582.5	1709.59	3424.83	21170.1	601
136000	136	4.51269	27076.2	6760.55	4438.8	1657.35	1613.96	21063.5	602
137000	137	4.62689	27761.4	6965.11	4579.04	1758.29	2037.19	20935.3	604
138000	138	4.5796	27477.6	7057.79	4511.11	1698.75	2959.91	20739.6	608
139000	139	4.5368	27220.8	7000.13	4241.87	1808.83	2949.77	21238.3	611
140000	140	4.50907	27054.4	6948.58	4643.83	1711.31	2647.26	20561.7	615
141000	141	4.48282	26896.9	6992.57	4690.77	1768.46	2254.36	21005.2	617
142000	142	4.54487	27269.2	6790.21	4403.02	1722.42	2191.42	20808.5	620
143000	143	4.78473	28708.4	6966.23	4886.26	1673.57	2211.11	21068.5	622
144000	144	4.52267	27136	6851.94	4529.44	1749.28	3458.38	21169.1	626
145000	145	4.6441	27864.6	6938.61	4562.72	1882.15	2705.86	21349.5	629
146000	146	4.52553	27153.2	6957.7	4393.2	1771.32	1422.91	20976.4	629
147000	147	4.68268	28096.1	6798.44	4729.95	1882.95	2882.13	20653.6	633
148000	148	4.54007	27240.4	7008.15	4502.55	1854.01	2622.4	20800.6	636
149000	149	4.56037	27362.2	7146.59	4621.62	1956.12	2116.09	20924.9	637
150000	150	4.58884	27533	6785.43	4517.6	1884.07	2887.14	20774.1	641
151000	151	4.53551	27213	6830.72	4631.7	1949.3	3195.97	21005.9	644
152000	152	4.52886	27173.1	7222.63	4687.19	1875.04	2712.33	20997.4	646
153000	153	4.55476	27328.6	6887.81	4514.91	1886.1	3297.64	21220	649
154000	154	4.61475	27688.5	7182.58	4426.39	1878.92	2587.04	20993	652
155000	155	4.55502	27330.1	6982.57	4601.17	1830.77	2332.15	20912.8	654
156000	156	4.66474	27988.4	6855.52	4408.34	1929.03	2604.91	20901.4	656
157000	157	4.55651	27339	7366.73	4633.87	1902.47	3172.75	21105	659
158000	158	4.63614	27816.8	6874.5	4688.37	1964.16	3194.5	21073.7	663
159000	159	4.62034	27722.1	7037.24	4889.36	2076.66	3080.84	20726.5	667
160000	160	4.47676	26860.6	7256.47	4792.62	2074.94	2742.58	20492.9	670
161000	161	4.57599	27455.9	7267.1	4743.05	2098.22	3472.83	20462.9	675
162000	162	4.53962	27237.7	6849.2	4530.21	2089.78	2502.63	20951.9	677
163000	163	4.57971	27478.2	6905.33	4589.37	2013.19	4244.81	20612.7	683
164000	164	4.66284	27977	6920.78	4568.13	1995.88	2084.72	21056.5	685
165000	165	4.60293	27617.6	7373.98	4623.48	2109.4	2296.54	20484.3	686
166000	166	4.61928	27715.7	6973.64	4663.39	1970.01	3949.84	20479.9	691
167000	167	4.54645	27278.7	7329.41	4824.4	2086.26	3774.48	20458.6	695
168000	168	4.60155	27609.3	6963.63	4627.9	2010.64	3858.76	20616.7	699
169000	169	4.52518	27151.1	6928.04	4596.14	2038.74	2204.54	20849.9	701
170000	170	4.56431	27385.8	6952.22	4785.97	2154.98	3248.74	20771.4	705
171000	171	4.58381	27502.9	6983.16	4639.52	2139.55	1636.98	20521.3	705
172000	172	4.56758	27405.5	6875.39	4595.25	2058.61	3176.63	20678.9	708
173000	173	4.57935	27476.1	6723.97	4740.97	2073.37	3957.27	20692	713
174000	174	4.63633	27818	6968.28	4713.21	2033.26	1947.88	20835.2	714
175000	175	4.69425	28165.5	7038.26	4472.76	2108.61	3551.01	20590	718
176000	176	4.55517	27331	7104.28	4520.04	2075.65	2361.83	20487.6	720
177000	177	4.631	27786	7001.79	4807.86	2058.33	3779.56	20476.8	724
178000	178	4.61187	27671.2	7421.51	4751.38	2182.87	3070.19	20695.6	727
179000	179	4.56713	27402.8	6941.43	4459.95	2294.62	2748	20213.7	729
180000	180	4.6214	27728.4	7063.15	4484.93	2148.8	2448.1	20508.8	731
181000	181	4.55757	27345.4	6810.73	4730.58	2086.22	3319.1	20503.7	735
182000	182	4.71223	28273.4	7080.46	4489.79	2162.67	2628.51	20833.5	737
183000	183	4.65444	27926.6	7309.59	4796.53	2086.82	2985.34	20780.8	740
184000	184	4.60137	27608.2	6946.7	4869.17	2050.83	4551.08	20711.9	746
185000	185	4.60874	27652.4	7101.73	4805.23	2231.71	3505.5	20584.2	750
186000	186	4.58519	27511.1	7126.42	4530.46	2162	2434.35	20615.6	752
187000	187	4.71337	28280.2	6855.62	4842.57	2145.77	3386.19	20254	755
188000	188	4.65836	27950.1	7110.96	4625.87	2003.18	2615.5	20800.9	758
189000	189	4.64002	27840.1	7209.04	4819.84	2152.91	3180.25	20708.4	761
190000	190	4.6273	27763.8	7335.55	4730.01	2388.33	3559.75	20952.8	765
191000	191	4.61548	27692.9	7357.26	4802.11	2195.33	3778.05	20889.2	769
192000	192	4.53598	27215.9	7197.31	4632.65	2147.62	2883.36	20903.3	771
193000	193	4.75661	28539.7	7109.21	4471.02	2231.18	3113.52	20670.9	773
194000	194	4.5954	27572.4	7246.03	4589.7	2218.91	2669.75	20749.5	775
195000	195	4.4942	26965.2	7113.69	4688.83	2158.9	3389.22	20757.5	779
196000	196	4.57956	27477.4	6984.25	4679.14	2190.65	2451.54	20994.1	780
197000	197	4.69025	28141.5	7116.52	4681.31	2160.64	1894.89	20491.6	780
198000	198	4.56594	27395.6	7007.65	4790.64	2285.79	2990.02	20207.5	784
199000	199	4.64516	27871	6900.45	4585.38	2072.22	1791.8	20862.2	784
200000	200	4.51961	27117.7	7631.33	4720.17	2253.01	4270.95	20659.6	788
201000	201	4.7457	28474.2	7399.14	4795.96	2307.42	3027.97	20834.8	791
202000	202	4.54655	27279.3	7178.32	4650.67	2242.92	3950.86	20776.7	795
203000	203	4.62088	27725.3	7218.8	4723.76	2267.02	3181.68	20744.9	797
204000	204	4.69223	28153.4	7133.55	4887.43	2436.46	3008.95	20788.3	800
205000	205	4.56508	27390.5	6944.12	4696.2	2473.54	2663.28	20135.6	803
206000	206	4.58843	27530.6	7370.39	4611.11	2522.78	2980.6	20077.3	805
207000	207	4.62913	27774.8	7384.1	5080.67	2431.61	2623.41	20589.8	806
208000	208	4.69496	28169.8	6982.95	4758.9	2301.54	3743.86	20351.1	811
209000	209	4.60391	27623.4	7472.23	4653.34	2438.94	2650.75	20371.5	813
210000	210	4.64236	27854.2	7080.83	4565.68	2540.84	1930.23	20838.3	813
211000	211	4.62976	27778.6	7158.49	4603.68	2354.01	2208.89	20822.1	814
212000	212	4.67165	28029.9	7352.98	4564.37	2484.26	2725.08	20514.2	816
213000	213	4.64439	27866.3	7416.49	4690.7	2478.53	4393.87	20599.1	822
214000	214	4.77585	28655.1	7198.86	4842.15	2349.86	3193.35	20543.4	824
215000	215	4.76128	28567.7	7056.23	4621.39	2364.86	2933.39	20683.8	827
216000	216	4.67313	28038.8	7263.8	4921.29	2427.88	3196.18	20376.8	830
217000	217	4.7123	28273.8	7312.27	4770.99	2436.95	2107.81	20407.1	830
218000	218	4.67789	28067.3	7447.74	4953.02	2378.06	2871.9	20094	833
219000	219	4.59579	27574.7	7098.23	4597.95	2385.47	4177.37	20466.1	838
220000	220	4.64078	27844.7	7471.89	4666.73	2465.56	2403.52	20426.8	839
221000	221	4.51891	27113.5	7066.61	4695.05	2368.64	2660.76	20427.2	841
222000	222	4.65657	27939.4	7352.78	4574.96	2449.68	3045.55	20346.7	843
223000	223	4.76239	28574.3	7749.52	4962.57	2405.46	2761.75	20529	844
224000	224	4.55262	27315.7	7097.77	4536.03	2483.63	4793.67	20934.1	849
225000	225	4.71999	28320	7279.75	4689.22	2399.65	3933.3	20708	853
226000	226	4.7009	28205.4	7185.81	4688.05	2381.74	4173.53	20292.1	857
227000	227	4.67268	28036.1	7608.89	4727.44	2592.07	2969.16	20356.5	859
228000	228	4.6661	27996.6	7325.31	4584.66	2584.35	2765.83	20863.5	861
229000	229	4.63655	27819.3	7277.79	4716.49	2661.28	2250.89	20495.4	861
230000	230	4.56519	27391.1	7316.37	4506.78	2672.18	2675.89	20720.9	862
231000	231	4.68297	28097.8	7585.26	4665.84	2596.44	2844.21	20611.2	864
232000	232	4.65224	27913.4	7112	5105.39	2495.95	2408.57	20801.7	865
233000	233	4.65541	27932.5	7271.87	4842.97	2594.08	4433.59	20420.3	870
234000	234	4.61304	27678.3	7477.39	4414.62	2548.8	2562.61	20356.7	871
235000	235	4.57616	27456.9	7011.34	4654.58	2718.49	2790.35	20307.6	872
236000	236	4.66124	27967.4	7505.63	4824.3	2525.2	2479.87	20566.9	873
237000	237	4.76874	28612.4	7109.17	4710.55	2338.36	3972.51	20128.7	877
238000	238	4.80581	28834.9	7537.96	4754.84	2606.27	3031.34	20376.9	880
239000	239	4.68026	28081.6	7181.27	4423.8	2456.6	2834.41	20434	881
240000	240	4.69559	28173.5	7457.81	4852.31	2508.88	3530.86	20604.2	884
241000	241	4.5908	27544.8	7217.57	5076.86	2444.85	2644.56	20609.5	885
242000	242	4.65856	27951.4	7361.17	4548.5	2440.33	2760.31	20340.2	887
243000	243	4.77254	28635.3	7261.06	4983.64	2690.84	3343.03	20339.7	890
244000	244	4.65406	27924.4	7477.52	4729.86	2649.55	2762.2	20487.5	891
245000	245	4.67386	28043.1	7336.76	4775.1	2674.52	2782.55	20376	892
246000	246	6.76361	40581.7	7799.14	6464.13	2522.22	4012.27	21196.4	895
247000	247	4.64809	27888.5	7915.7	5149.08	2715.21	4326.58	20514	900
248000	248	4.65009	27900.6	7398.39	4787.34	2587.21	3981.09	20620.5	903
249000	249	4.61829	27709.8	7391.71	4760.72	2715.57	4657.11	20185.4	908
250000	250	4.7594	28556.4	7485.36	4588.02	2776.41	3059.56	20680.4	911
251000	251	4.62813	27768.8	7644.83	4686.96	2915.95	2071.95	20246	911
252000	252	4.61725	27703.5	7699.09	4812.34	2574.12	2091.09	20725.3	911
253000	253	4.64777	27886.6	7201.19	4812.12	2604.74	2634.92	20618.6	912
